gene_id,med_1,med_3,med_5,med_9,med_15
TcCLB.509699.270,TcChr29-S_PTU04,TcChr29-S_PTU04,TcChr29-S_PTU04,TcChr29-S_PTU03,TcChr29-S_PTU02
TcCLB.509699.268,TcChr29-S_PTU04,TcChr29-S_PTU04,TcChr29-S_PTU04,TcChr29-S_PTU03,TcChr29-S_PTU02
TcCLB.504165.20,TcChr29-S_PTU05,TcChr29-S_PTU05,TcChr29-S_PTU05,TcChr29-S_PTU03,TcChr29-S_PTU02
TcCLB.504165.10,TcChr29-S_PTU05,TcChr29-S_PTU05,TcChr29-S_PTU05,TcChr29-S_PTU03,TcChr29-S_PTU02
TcCLB.509701.10,TcChr29-S_PTU05,TcChr29-S_PTU05,TcChr29-S_PTU05,TcChr29-S_PTU03,TcChr29-S_PTU02
TcCLB.507747.10,TcChr29-S_PTU06,TcChr29-S_PTU06,TcChr29-S_PTU06,TcChr29-S_PTU04,TcChr29-S_PTU03
TcCLB.507747.80,TcChr29-S_PTU07,TcChr29-S_PTU07,TcChr29-S_PTU07,TcChr29-S_PTU05,TcChr29-S_PTU04
TcCLB.507747.94,TcChr29-S_PTU07,TcChr29-S_PTU07,TcChr29-S_PTU07,TcChr29-S_PTU05,TcChr29-S_PTU04
TcCLB.507747.110,TcChr29-S_PTU07,TcChr29-S_PTU07,TcChr29-S_PTU07,TcChr29-S_PTU05,TcChr29-S_PTU04
TcCLB.507747.114,TcChr29-S_PTU07,TcChr29-S_PTU07,TcChr29-S_PTU07,TcChr29-S_PTU05,TcChr29-S_PTU04
TcCLB.507747.130,TcChr29-S_PTU07,TcChr29-S_PTU07,TcChr29-S_PTU07,TcChr29-S_PTU05,TcChr29-S_PTU04
TcCLB.507747.160,TcChr29-S_PTU07,TcChr29-S_PTU07,TcChr29-S_PTU07,TcChr29-S_PTU05,TcChr29-S_PTU04
TcCLB.507747.170,TcChr29-S_PTU07,TcChr29-S_PTU07,TcChr29-S_PTU07,TcChr29-S_PTU05,TcChr29-S_PTU04
TcCLB.507747.180,TcChr29-S_PTU07,TcChr29-S_PTU07,TcChr29-S_PTU07,TcChr29-S_PTU05,TcChr29-S_PTU04
TcCLB.507747.185,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.507747.190,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.507747.195,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.507747.210,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.507747.220,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.507747.230,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.507747.240,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.507747.260,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506287.9,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506287.20,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506287.30,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506287.80,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506287.90,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506287.100,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506287.120,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506287.130,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506287.140,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506287.150,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506287.170,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506287.180,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506287.200,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506287.209,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506289.9,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506289.20,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506289.30,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506289.40,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506289.50,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506289.60,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506289.70,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506289.74,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506289.80,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506289.94,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506289.110,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506289.120,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506289.130,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506289.140,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506289.150,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506289.160,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506289.170,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506289.180,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506289.200,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506289.210,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506289.230,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506289.240,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506289.250,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506291.10,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506291.20,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506291.31,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.509543.10,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.509543.20,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.509543.30,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.509543.40,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.509543.50,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506135.9,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506135.20,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506135.30,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506135.40,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506135.50,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506135.70,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506135.80,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506135.90,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506135.100,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.506135.110,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU08,TcChr29-S_PTU06,TcChr29-S_PTU05
TcCLB.508217.9,TcChr29-S_PTU09,TcChr29-S_PTU09,TcChr29-S_PTU09,TcChr29-S_PTU07,TcChr29-S_PTU06
TcCLB.508215.10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508215.9,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508215.6,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508215.3,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.477079.10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.506729.90,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.506729.80,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.506729.70,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.506729.50,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.506729.40,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.506729.30,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.506729.20,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.506729.9,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503899.10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503899.20,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503899.30,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503899.40,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503899.50,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503899.60,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503899.70,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503899.80,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503899.90,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503899.100,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503899.110,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503899.119,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503899.130,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503899.139,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508213.49,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508213.40,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508213.30,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508213.20,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508213.9,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508211.70,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508211.60,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508211.50,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508211.40,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508211.30,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508211.19,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508211.10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508209.159,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508209.150,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508209.144,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508209.140,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508209.130,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508209.120,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508209.110,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508209.100,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508209.94,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508209.90,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508209.80,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508209.70,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508209.60,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508209.50,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508209.39,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508209.30,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508209.20,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508209.10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503579.10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503579.20,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503579.30,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503579.40,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503579.50,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503579.60,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503579.70,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503579.80,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503579.90,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503579.100,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503579.110,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503579.119,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503579.130,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503579.140,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503579.150,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503901.9,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.503901.18,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.279,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.270,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.260,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.250,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.240,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.230,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.220,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.210,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.200,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.194,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.190,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.180,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.170,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.160,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.150,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.140,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.135,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.130,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.120,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.110,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.100,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.90,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.80,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.74,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.70,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.64,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.60,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.54,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.50,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.45,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
TcCLB.508207.40,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU10,TcChr29-S_PTU08,TcChr29-S_PTU07
